,path,s,n,a
46172,data/mat_data/Pablo\Falls PM\PDRPMF21\21p.csv,8302.0,117,70.95726495726495
47584,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8393.0,115,72.98260869565217
47585,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8415.0,115,73.17391304347827
47586,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8406.0,115,73.09565217391304
47587,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8400.0,114,73.6842105263158
47588,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8389.0,114,73.58771929824562
47589,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8426.0,116,72.63793103448276
47590,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8394.0,114,73.63157894736842
47591,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8397.0,116,72.38793103448276
47592,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8376.0,115,72.83478260869565
47593,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8380.0,114,73.50877192982456
47594,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8416.0,115,73.18260869565218
47595,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8451.0,118,71.61864406779661
47596,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8414.0,114,73.80701754385964
47597,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8450.0,115,73.47826086956522
47598,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8381.0,115,72.87826086956522
47599,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8366.0,113,74.03539823008849
47600,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8418.0,115,73.2
47601,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8440.0,115,73.3913043478261
47602,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8485.0,116,73.14655172413794
47603,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8524.0,116,73.48275862068965
47604,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8527.0,116,73.50862068965517
47605,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8558.0,117,73.14529914529915
47606,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8563.0,117,73.1880341880342
47607,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8603.0,117,73.52991452991454
47608,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8570.0,116,73.87931034482759
47609,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8582.0,118,72.72881355932203
47610,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8588.0,115,74.67826086956522
47611,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8575.0,115,74.56521739130434
47612,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8582.0,115,74.62608695652175
47613,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8611.0,116,74.23275862068965
47614,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8627.0,118,73.11016949152543
47615,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8613.0,116,74.25
47616,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8612.0,116,74.24137931034483
47617,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8635.0,118,73.17796610169492
47618,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8644.0,119,72.63865546218487
47619,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8646.0,116,74.53448275862068
47620,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8651.0,118,73.3135593220339
47621,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8620.0,116,74.3103448275862
47622,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8627.0,118,73.11016949152543
47623,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8632.0,116,74.41379310344827
47624,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8634.0,116,74.43103448275862
47625,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8634.0,116,74.43103448275862
47626,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8638.0,117,73.82905982905983
47627,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8633.0,117,73.78632478632478
47628,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8628.0,117,73.74358974358974
47629,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8612.0,117,73.6068376068376
47630,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8601.0,116,74.14655172413794
47631,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8574.0,117,73.28205128205128
47632,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8550.0,118,72.45762711864407
47633,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8505.0,115,73.95652173913044
47634,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8496.0,116,73.24137931034483
47635,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8472.0,116,73.03448275862068
47636,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8467.0,117,72.36752136752136
47637,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8432.0,115,73.32173913043478
47638,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8461.0,117,72.31623931623932
47639,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8463.0,117,72.33333333333333
47640,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8410.0,115,73.1304347826087
47641,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8453.0,117,72.24786324786325
47642,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8420.0,117,71.96581196581197
47643,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8461.0,118,71.70338983050847
47644,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8487.0,119,71.31932773109244
47645,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8461.0,118,71.70338983050847
47646,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8473.0,118,71.80508474576271
47647,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8473.0,117,72.41880341880342
47648,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8504.0,118,72.0677966101695
47649,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8495.0,119,71.38655462184875
47650,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8508.0,119,71.49579831932773
47651,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8506.0,119,71.47899159663865
47652,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8509.0,119,71.50420168067227
47653,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8506.0,118,72.08474576271186
47654,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8526.0,119,71.6470588235294
47655,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8534.0,119,71.71428571428571
47656,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8542.0,119,71.78151260504201
47657,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8549.0,119,71.84033613445378
47658,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8547.0,119,71.82352941176471
47659,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8543.0,119,71.78991596638656
47660,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8559.0,118,72.53389830508475
47661,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8585.0,120,71.54166666666667
47662,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8563.0,119,71.95798319327731
47663,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8573.0,119,72.04201680672269
47665,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8624.0,120,71.86666666666666
47666,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8609.0,120,71.74166666666666
47667,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8628.0,120,71.9
47668,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8615.0,119,72.39495798319328
47669,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8626.0,119,72.4873949579832
47670,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8627.0,118,73.11016949152543
47671,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8653.0,119,72.71428571428571
47672,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8644.0,119,72.63865546218487
47673,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8643.0,120,72.025
47674,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8649.0,119,72.68067226890756
47675,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8671.0,120,72.25833333333334
47676,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8677.0,119,72.91596638655462
47677,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8690.0,120,72.41666666666667
47678,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8706.0,120,72.55
47679,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8699.0,121,71.89256198347107
47680,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8702.0,121,71.91735537190083
47681,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8723.0,121,72.0909090909091
47682,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8732.0,121,72.16528925619835
47684,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8736.0,121,72.19834710743801
47685,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8730.0,121,72.14876033057851
47686,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8742.0,121,72.24793388429752
47687,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8768.0,121,72.46280991735537
47688,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8757.0,122,71.77868852459017
47689,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8757.0,120,72.975
47690,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8776.0,120,73.13333333333334
47691,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8728.0,119,73.34453781512605
47692,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8771.0,120,73.09166666666667
47693,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8740.0,119,73.4453781512605
47694,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8776.0,122,71.93442622950819
47695,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8762.0,121,72.41322314049587
47696,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8758.0,120,72.98333333333333
47697,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8783.0,121,72.58677685950413
47698,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8783.0,121,72.58677685950413
47699,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8762.0,120,73.01666666666667
47700,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8770.0,120,73.08333333333333
47701,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8794.0,121,72.67768595041322
47702,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8769.0,120,73.075
47703,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8778.0,121,72.54545454545455
47704,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8777.0,120,73.14166666666667
47705,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8760.0,119,73.61344537815125
47706,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8767.0,120,73.05833333333334
47707,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8765.0,120,73.04166666666667
47708,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8765.0,120,73.04166666666667
47709,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8796.0,121,72.69421487603306
47710,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8788.0,120,73.23333333333333
47711,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8790.0,120,73.25
47712,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8803.0,120,73.35833333333333
47713,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8819.0,121,72.88429752066116
47714,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8813.0,121,72.83471074380165
47715,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8809.0,121,72.80165289256199
47716,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8816.0,120,73.46666666666667
47717,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8805.0,121,72.76859504132231
47718,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8839.0,122,72.45081967213115
47719,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8828.0,121,72.95867768595042
47720,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8831.0,121,72.98347107438016
47721,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8819.0,120,73.49166666666666
47722,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8805.0,120,73.375
47723,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8800.0,120,73.33333333333333
47724,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8791.0,120,73.25833333333334
47725,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8765.0,119,73.65546218487395
47726,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8770.0,119,73.69747899159664
47727,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8813.0,120,73.44166666666666
47728,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8773.0,119,73.72268907563026
47729,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8795.0,120,73.29166666666667
47730,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8766.0,118,74.28813559322033
47731,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8751.0,118,74.16101694915254
47732,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8775.0,119,73.73949579831933
47733,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8788.0,119,73.84873949579831
47734,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8790.0,119,73.8655462184874
47735,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8800.0,119,73.94957983193277
47736,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8825.0,120,73.54166666666667
47737,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8803.0,119,73.97478991596638
47738,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8827.0,121,72.9504132231405
47739,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8800.0,119,73.94957983193277
47740,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8788.0,119,73.84873949579831
47741,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8819.0,120,73.49166666666666
47742,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8833.0,119,74.22689075630252
47743,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8848.0,120,73.73333333333333
47744,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8845.0,120,73.70833333333333
47745,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8832.0,119,74.21848739495799
47746,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8831.0,119,74.21008403361344
47747,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8882.0,121,73.40495867768595
47748,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8862.0,121,73.2396694214876
47749,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8828.0,119,74.18487394957984
47750,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8833.0,120,73.60833333333333
47751,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8755.0,119,73.57142857142857
47752,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8718.0,119,73.26050420168067
47753,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8662.0,118,73.40677966101696
47754,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8660.0,119,72.77310924369748
47755,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8614.0,118,73.0
47756,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8646.0,119,72.65546218487395
47757,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8645.0,118,73.26271186440678
47758,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8663.0,120,72.19166666666666
47759,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8667.0,118,73.44915254237289
47760,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8677.0,120,72.30833333333334
47761,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8666.0,118,73.44067796610169
47762,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8685.0,119,72.98319327731092
47763,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8705.0,120,72.54166666666667
47764,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8686.0,117,74.23931623931624
47765,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8706.0,119,73.15966386554622
47766,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8699.0,118,73.72033898305085
47767,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8715.0,119,73.23529411764706
47768,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8705.0,117,74.4017094017094
47769,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8739.0,118,74.05932203389831
47770,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8721.0,118,73.90677966101696
47771,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8736.0,117,74.66666666666667
47772,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8754.0,118,74.1864406779661
47773,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8770.0,118,74.32203389830508
47774,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8783.0,119,73.80672268907563
47775,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8763.0,118,74.26271186440678
47776,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8789.0,119,73.85714285714286
47777,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8746.0,119,73.49579831932773
47778,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8738.0,118,74.05084745762711
47779,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8743.0,117,74.72649572649573
47780,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8729.0,118,73.97457627118644
47781,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8768.0,119,73.68067226890756
47782,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8759.0,119,73.60504201680672
47783,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8732.0,119,73.3781512605042
47784,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8739.0,118,74.05932203389831
47785,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8774.0,121,72.51239669421487
47786,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8765.0,119,73.65546218487395
47787,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8790.0,120,73.25
47788,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8753.0,118,74.17796610169492
47789,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8779.0,119,73.77310924369748
47790,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8772.0,120,73.1
47791,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8740.0,118,74.0677966101695
47792,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8738.0,119,73.42857142857143
47793,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8721.0,119,73.28571428571429
47794,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8681.0,119,72.94957983193277
47795,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8696.0,119,73.07563025210084
47796,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8639.0,117,73.83760683760684
47797,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8622.0,116,74.32758620689656
47798,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8636.0,117,73.8119658119658
47799,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8614.0,117,73.62393162393163
47800,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8625.0,118,73.09322033898304
47801,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8576.0,115,74.57391304347826
47802,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8587.0,116,74.02586206896552
47803,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8564.0,116,73.82758620689656
47804,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8537.0,116,73.59482758620689
47805,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8531.0,115,74.18260869565218
47806,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8496.0,114,74.52631578947368
47807,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8545.0,116,73.66379310344827
47808,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8517.0,116,73.42241379310344
47809,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8535.0,116,73.57758620689656
47810,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8515.0,115,74.04347826086956
47811,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8555.0,117,73.11965811965813
47812,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8527.0,116,73.50862068965517
47813,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8530.0,115,74.17391304347827
47814,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8542.0,115,74.27826086956522
47815,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8530.0,115,74.17391304347827
47816,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8566.0,117,73.21367521367522
47817,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8558.0,116,73.77586206896552
47818,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8538.0,115,74.24347826086957
47819,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8599.0,117,73.4957264957265
47820,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8599.0,116,74.12931034482759
47821,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8570.0,116,73.87931034482759
47822,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8582.0,117,73.35042735042735
47823,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8542.0,115,74.27826086956522
47824,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8561.0,115,74.44347826086957
47825,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8584.0,116,74.0
47826,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8590.0,116,74.05172413793103
47827,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8579.0,115,74.6
47828,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8605.0,116,74.18103448275862
47829,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8606.0,116,74.1896551724138
47830,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8608.0,116,74.20689655172414
47831,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8628.0,118,73.11864406779661
47832,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8621.0,117,73.68376068376068
47833,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8647.0,118,73.27966101694915
47834,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8625.0,117,73.71794871794872
47835,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8605.0,115,74.82608695652173
47836,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8628.0,117,73.74358974358974
47837,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8628.0,116,74.37931034482759
47838,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8633.0,116,74.42241379310344
47839,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8651.0,117,73.94017094017094
47840,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8640.0,116,74.48275862068965
47841,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8650.0,117,73.93162393162393
47842,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8634.0,116,74.43103448275862
47843,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8658.0,116,74.63793103448276
47844,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8629.0,116,74.38793103448276
47845,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8651.0,116,74.57758620689656
47846,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8657.0,117,73.99145299145299
47847,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8614.0,116,74.25862068965517
47848,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8611.0,116,74.23275862068965
47849,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8640.0,115,75.1304347826087
47850,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8694.0,118,73.67796610169492
47851,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8661.0,116,74.66379310344827
47852,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8587.0,116,74.02586206896552
47853,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8646.0,118,73.27118644067797
47854,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8664.0,117,74.05128205128206
47855,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8621.0,116,74.31896551724138
47856,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8634.0,116,74.43103448275862
47857,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8635.0,117,73.80341880341881
47858,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8630.0,116,74.39655172413794
47859,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8615.0,116,74.26724137931035
47860,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8607.0,116,74.19827586206897
47861,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8610.0,116,74.22413793103448
47862,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8637.0,116,74.45689655172414
47863,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8600.0,115,74.78260869565217
47864,data/mat_data/Pablo\Falls PM\PDRPMF27\27p.csv,8588.0,115,74.67826086956522
